SENSOR	NUMERO_SENSOR	CANAL	FECHA	VALOR	UNIDAD_MEDIDA
CO-E-003	1		02/01/1984 00:00:00	1,60	mm
CO-E-003	1		09/01/1984 00:00:00	1,40	mm
CO-E-003	1		16/01/1984 00:00:00	1,50	mm
CO-E-003	1		23/01/1984 00:00:00	1,70	mm
CO-E-003	1		30/01/1984 00:00:00	1,80	mm
CO-E-003	1		06/02/1984 00:00:00	1,70	mm
CO-E-003	1		13/02/1984 00:00:00	1,60	mm
CO-E-003	1		20/02/1984 00:00:00	1,60	mm
CO-E-003	1		27/02/1984 00:00:00	1,70	mm
CO-E-003	1		05/03/1984 00:00:00	1,60	mm
CO-E-003	1		12/03/1984 00:00:00	2	mm
CO-E-003	1		19/03/1984 00:00:00	2	mm
CO-E-003	1		26/03/1984 00:00:00	2,20	mm
CO-E-003	1		02/04/1984 00:00:00	2,50	mm
CO-E-003	1		09/04/1984 00:00:00	2,80	mm
CO-E-003	1		16/04/1984 00:00:00	2,70	mm
CO-E-003	1		23/04/1984 00:00:00	2,70	mm
CO-E-003	1		02/05/1984 00:00:00	3	mm
CO-E-003	1		07/05/1984 00:00:00	3	mm
CO-E-003	1		10/05/1984 00:00:00	2,90	mm
CO-E-003	1		15/05/1984 00:00:00	3,80	mm
CO-E-003	1		18/05/1984 00:00:00	3,90	mm
CO-E-003	1		21/05/1984 00:00:00	4,10	mm
CO-E-003	1		24/05/1984 00:00:00	4	mm
CO-E-003	1		28/05/1984 00:00:00	4	mm
CO-E-003	1		31/05/1984 00:00:00	4,50	mm
CO-E-003	1		04/06/1984 00:00:00	4,60	mm
CO-E-003	1		07/06/1984 00:00:00	4,60	mm
CO-E-003	1		11/06/1984 00:00:00	4,90	mm
CO-E-003	1		14/06/1984 00:00:00	4,90	mm
CO-E-003	1		18/06/1984 00:00:00	4,80	mm
CO-E-003	1		21/06/1984 00:00:00	4,70	mm
CO-E-003	1		25/06/1984 00:00:00	4,70	mm
CO-E-003	1		28/06/1984 00:00:00	4,80	mm
CO-E-003	1		02/07/1984 00:00:00	5,30	mm
CO-E-003	1		05/07/1984 00:00:00	4,90	mm
CO-E-003	1		09/07/1984 00:00:00	4,80	mm
CO-E-003	1		16/07/1984 00:00:00	4,70	mm
CO-E-003	1		23/07/1984 00:00:00	5,40	mm
CO-E-003	1		30/07/1984 00:00:00	5,80	mm
CO-E-003	1		06/08/1984 00:00:00	5,50	mm
CO-E-003	1		13/08/1984 00:00:00	5,30	mm
CO-E-003	1		20/08/1984 00:00:00	5,50	mm
CO-E-003	1		27/08/1984 00:00:00	6,40	mm
CO-E-003	1		03/09/1984 00:00:00	6,30	mm
CO-E-003	1		10/09/1984 00:00:00	5,70	mm
CO-E-003	1		17/09/1984 00:00:00	5,70	mm
CO-E-003	1		24/09/1984 00:00:00	5,60	mm
CO-E-003	1		01/10/1984 00:00:00	5,90	mm
CO-E-003	1		08/10/1984 00:00:00	5,20	mm
CO-E-003	1		15/10/1984 00:00:00	4,90	mm
CO-E-003	1		22/10/1984 00:00:00	4,80	mm
CO-E-003	1		29/10/1984 00:00:00	4,60	mm
CO-E-003	1		05/11/1984 00:00:00	4,50	mm
CO-E-003	1		12/11/1984 00:00:00	4,70	mm
CO-E-003	1		19/11/1984 00:00:00	4,50	mm
CO-E-003	1		26/11/1984 00:00:00	4,40	mm
CO-E-003	1		03/12/1984 00:00:00	4,20	mm
CO-E-003	1		10/12/1984 00:00:00	4,30	mm
CO-E-003	1		17/12/1984 00:00:00	4,40	mm
CO-E-003	1		26/12/1984 00:00:00	4,20	mm
CO-E-003	1		02/01/1985 00:00:00	4	mm
CO-E-003	1		07/01/1985 00:00:00	3,70	mm
CO-E-003	1		14/01/1985 00:00:00	3,60	mm
CO-E-003	1		21/01/1985 00:00:00	3,50	mm
CO-E-003	1		28/01/1985 00:00:00	3,70	mm
CO-E-003	1		04/02/1985 00:00:00	3,70	mm
CO-E-003	1		11/02/1985 00:00:00	3,70	mm
CO-E-003	1		18/02/1985 00:00:00	3,90	mm
CO-E-003	1		25/02/1985 00:00:00	4,30	mm
CO-E-003	1		04/03/1985 00:00:00	4,10	mm
CO-E-003	1		11/03/1985 00:00:00	4,60	mm
CO-E-003	1		12/03/1985 16:35:00	4,70	mm
CO-E-003	1		13/03/1985 00:00:00	4,60	mm
CO-E-003	1		14/03/1985 13:55:00	4,50	mm
CO-E-003	1		18/03/1985 00:00:00	4,80	mm
CO-E-003	1		21/03/1985 00:00:00	5	mm
CO-E-003	1		25/03/1985 00:00:00	4,70	mm
CO-E-003	1		01/04/1985 00:00:00	4,50	mm
CO-E-003	1		08/04/1985 00:00:00	4,80	mm
CO-E-003	1		15/04/1985 00:00:00	4,90	mm
CO-E-003	1		23/04/1985 00:00:00	5,50	mm
CO-E-003	1		29/04/1985 00:00:00	5,50	mm
CO-E-003	1		06/05/1985 00:00:00	5,90	mm
CO-E-003	1		15/05/1985 00:00:00	6,20	mm
CO-E-003	1		20/05/1985 00:00:00	6,20	mm
CO-E-003	1		27/05/1985 00:00:00	5,80	mm
CO-E-003	1		03/06/1985 00:00:00	5,80	mm
CO-E-003	1		10/06/1985 00:00:00	6,80	mm
CO-E-003	1		17/06/1985 00:00:00	6,50	mm
CO-E-003	1		24/06/1985 00:00:00	6,10	mm
CO-E-003	1		01/07/1985 00:00:00	6,20	mm
CO-E-003	1		08/07/1985 00:00:00	6,60	mm
CO-E-003	1		15/07/1985 00:00:00	6,70	mm
CO-E-003	1		22/07/1985 00:00:00	6,60	mm
CO-E-003	1		29/07/1985 00:00:00	6,50	mm
CO-E-003	1		05/08/1985 00:00:00	6,20	mm
CO-E-003	1		12/08/1985 00:00:00	6,60	mm
CO-E-003	1		19/08/1985 00:00:00	6,40	mm
CO-E-003	1		26/08/1985 00:00:00	6,50	mm
CO-E-003	1		02/09/1985 00:00:00	6,60	mm
CO-E-003	1		09/09/1985 00:00:00	6,60	mm
CO-E-003	1		16/09/1985 00:00:00	5,80	mm
CO-E-003	1		23/09/1985 00:00:00	5,70	mm
CO-E-003	1		30/09/1985 00:00:00	6,30	mm
CO-E-003	1		07/10/1985 00:00:00	6,30	mm
CO-E-003	1		14/10/1985 00:00:00	6,30	mm
CO-E-003	1		21/10/1985 00:00:00	6,10	mm
CO-E-003	1		28/10/1985 00:00:00	5,90	mm
CO-E-003	1		04/11/1985 00:00:00	6,10	mm
CO-E-003	1		11/11/1985 00:00:00	5,70	mm
CO-E-003	1		25/11/1985 00:00:00	5,20	mm
CO-E-003	1		11/12/1985 00:00:00	4,50	mm
CO-E-003	1		06/01/1986 00:00:00	4,30	mm
CO-E-003	1		20/01/1986 00:00:00	4,40	mm
CO-E-003	1		04/02/1986 00:00:00	4,50	mm
CO-E-003	1		18/02/1986 00:00:00	4,60	mm
CO-E-003	1		03/03/1986 00:00:00	5	mm
CO-E-003	1		17/03/1986 00:00:00	5,20	mm
CO-E-003	1		31/03/1986 00:00:00	5,60	mm
CO-E-003	1		14/04/1986 00:00:00	5,50	mm
CO-E-003	1		28/04/1986 00:00:00	5,80	mm
CO-E-003	1		12/05/1986 00:00:00	6,30	mm
CO-E-003	1		26/05/1986 00:00:00	6,40	mm
CO-E-003	1		09/06/1986 00:00:00	6,90	mm
CO-E-003	1		23/06/1986 00:00:00	6,70	mm
CO-E-003	1		07/07/1986 00:00:00	6,80	mm
CO-E-003	1		21/07/1986 00:00:00	7,10	mm
CO-E-003	1		04/08/1986 00:00:00	7,50	mm
CO-E-003	1		18/08/1986 00:00:00	7,50	mm
CO-E-003	1		01/09/1986 00:00:00	7,50	mm
CO-E-003	1		15/09/1986 00:00:00	7,40	mm
CO-E-003	1		30/09/1986 00:00:00	7,50	mm
CO-E-003	1		13/10/1986 00:00:00	6,60	mm
CO-E-003	1		27/10/1986 00:00:00	7,20	mm
CO-E-003	1		10/11/1986 00:00:00	6,50	mm
CO-E-003	1		24/11/1986 00:00:00	6,10	mm
CO-E-003	1		08/12/1986 00:00:00	5,60	mm
CO-E-003	1		06/01/1987 00:00:00	5,20	mm
CO-E-003	1		19/01/1987 00:00:00	5,40	mm
CO-E-003	1		02/02/1987 00:00:00	5,30	mm
CO-E-003	1		16/02/1987 00:00:00	5,50	mm
CO-E-003	1		02/03/1987 00:00:00	5,40	mm
CO-E-003	1		16/03/1987 00:00:00	5,80	mm
CO-E-003	1		30/03/1987 00:00:00	5,70	mm
CO-E-003	1		13/04/1987 00:00:00	5,90	mm
CO-E-003	1		27/04/1987 00:00:00	5,90	mm
CO-E-003	1		11/05/1987 00:00:00	7	mm
CO-E-003	1		25/05/1987 00:00:00	7,20	mm
CO-E-003	1		08/06/1987 00:00:00	7,20	mm
CO-E-003	1		22/06/1987 00:00:00	7,70	mm
CO-E-003	1		06/07/1987 00:00:00	7,70	mm
CO-E-003	1		20/07/1987 00:00:00	7,30	mm
CO-E-003	1		03/08/1987 00:00:00	7,40	mm
CO-E-003	1		17/08/1987 00:00:00	7,20	mm
CO-E-003	1		01/09/1987 00:00:00	7,50	mm
CO-E-003	1		14/09/1987 00:00:00	7,50	mm
CO-E-003	1		28/09/1987 00:00:00	7,50	mm
CO-E-003	1		12/10/1987 00:00:00	7,40	mm
CO-E-003	1		26/10/1987 00:00:00	7,50	mm
CO-E-003	1		09/11/1987 00:00:00	7,30	mm
CO-E-003	1		23/11/1987 00:00:00	6,50	mm
CO-E-003	1		07/12/1987 00:00:00	6,50	mm
CO-E-003	1		04/01/1988 00:00:00	5,70	mm
CO-E-003	1		18/01/1988 00:00:00	5,70	mm
CO-E-003	1		01/02/1988 00:00:00	5,60	mm
CO-E-003	1		17/02/1988 00:00:00	5,90	mm
CO-E-003	1		01/03/1988 00:00:00	6,20	mm
CO-E-003	1		14/03/1988 00:00:00	6,10	mm
CO-E-003	1		28/03/1988 00:00:00	6,20	mm
CO-E-003	1		11/04/1988 00:00:00	6,80	mm
CO-E-003	1		25/04/1988 00:00:00	7	mm
CO-E-003	1		09/05/1988 00:00:00	6,60	mm
CO-E-003	1		23/05/1988 00:00:00	7,50	mm
CO-E-003	1		06/06/1988 00:00:00	8,70	mm
CO-E-003	1		20/06/1988 00:00:00	8,50	mm
CO-E-003	1		04/07/1988 00:00:00	8,10	mm
CO-E-003	1		18/07/1988 00:00:00	9,30	mm
CO-E-003	1		01/08/1988 00:00:00	9,50	mm
CO-E-003	1		15/08/1988 00:00:00	9,20	mm
CO-E-003	1		29/08/1988 00:00:00	8,70	mm
CO-E-003	1		12/09/1988 00:00:00	8,50	mm
CO-E-003	1		26/09/1988 00:00:00	7,60	mm
CO-E-003	1		10/10/1988 00:00:00	7,70	mm
CO-E-003	1		24/10/1988 00:00:00	8	mm
CO-E-003	1		07/11/1988 00:00:00	7,90	mm
CO-E-003	1		21/11/1988 00:00:00	6,80	mm
CO-E-003	1		05/12/1988 00:00:00	6,50	mm
CO-E-003	1		20/12/1988 00:00:00	6,40	mm
CO-E-003	1		02/01/1989 14:10:00	6,30	mm
CO-E-003	1		16/01/1989 00:00:00	6,30	mm
CO-E-003	1		02/02/1989 00:00:00	6,50	mm
CO-E-003	1		20/02/1989 00:00:00	6,60	mm
CO-E-003	1		06/03/1989 00:00:00	6,80	mm
CO-E-003	1		20/03/1989 00:00:00	7,40	mm
CO-E-003	1		03/04/1989 00:00:00	7,40	mm
CO-E-003	1		17/04/1989 00:00:00	7,40	mm
CO-E-003	1		02/05/1989 00:00:00	7,40	mm
CO-E-003	1		16/05/1989 00:00:00	7,30	mm
CO-E-003	1		30/05/1989 00:00:00	7,60	mm
CO-E-003	1		12/06/1989 00:00:00	7,90	mm
CO-E-003	1		26/06/1989 00:00:00	8,10	mm
CO-E-003	1		10/07/1989 00:00:00	9,20	mm
CO-E-003	1		24/07/1989 00:00:00	9,40	mm
CO-E-003	1		07/08/1989 00:00:00	9,40	mm
CO-E-003	1		21/08/1989 00:00:00	9,50	mm
CO-E-003	1		04/09/1989 00:00:00	9,40	mm
CO-E-003	1		18/09/1989 00:00:00	9,60	mm
CO-E-003	1		02/10/1989 00:00:00	9,60	mm
CO-E-003	1		16/10/1989 00:00:00	9,60	mm
CO-E-003	1		30/10/1989 00:00:00	8,80	mm
CO-E-003	1		13/11/1989 00:00:00	8,80	mm
CO-E-003	1		27/11/1989 00:00:00	7,80	mm
CO-E-003	1		11/12/1989 00:00:00	7,10	mm
CO-E-003	1		03/01/1990 00:00:00	6,90	mm
CO-E-003	1		15/01/1990 00:00:00	6,90	mm
CO-E-003	1		29/01/1990 00:00:00	7	mm
CO-E-003	1		12/02/1990 00:00:00	7,10	mm
CO-E-003	1		06/03/1990 00:00:00	7,40	mm
CO-E-003	1		19/03/1990 00:00:00	7,40	mm
CO-E-003	1		02/04/1990 00:00:00	7,70	mm
CO-E-003	1		16/04/1990 00:00:00	7,80	mm
CO-E-003	1		30/04/1990 00:00:00	8,20	mm
CO-E-003	1		14/05/1990 00:00:00	8,70	mm
CO-E-003	1		28/05/1990 00:00:00	9,20	mm
CO-E-003	1		11/06/1990 00:00:00	9,20	mm
CO-E-003	1		25/06/1990 00:00:00	9,70	mm
CO-E-003	1		09/07/1990 00:00:00	9,80	mm
CO-E-003	1		23/07/1990 00:00:00	10,60	mm
CO-E-003	1		06/08/1990 00:00:00	10,70	mm
CO-E-003	1		20/08/1990 00:00:00	10,10	mm
CO-E-003	1		03/09/1990 00:00:00	10,70	mm
CO-E-003	1		17/09/1990 00:00:00	10,60	mm
CO-E-003	1		01/10/1990 00:00:00	10,40	mm
CO-E-003	1		15/10/1990 00:00:00	9,60	mm
CO-E-003	1		29/10/1990 00:00:00	9,30	mm
CO-E-003	1		12/11/1990 00:00:00	8,80	mm
CO-E-003	1		26/11/1990 00:00:00	8	mm
CO-E-003	1		11/12/1990 14:00:00	7,90	mm
CO-E-003	1		02/01/1991 14:10:00	7,40	mm
CO-E-003	1		14/01/1991 00:00:00	7,30	mm
CO-E-003	1		28/01/1991 00:00:00	7,60	mm
CO-E-003	1		11/02/1991 00:00:00	7,50	mm
CO-E-003	1		25/02/1991 00:00:00	7,60	mm
CO-E-003	1		11/03/1991 00:00:00	7,60	mm
CO-E-003	1		08/04/1991 00:00:00	8,20	mm
CO-E-003	1		13/05/1991 00:00:00	9	mm
CO-E-003	1		10/06/1991 00:00:00	9,50	mm
CO-E-003	1		24/06/1991 00:00:00	9,90	mm
CO-E-003	1		22/07/1991 00:00:00	10,30	mm
CO-E-003	1		19/08/1991 00:00:00	10,70	mm
CO-E-003	1		16/09/1991 00:00:00	9,70	mm
CO-E-003	1		21/10/1991 00:00:00	9,50	mm
CO-E-003	1		18/11/1991 00:00:00	8,70	mm
CO-E-003	1		16/12/1991 00:00:00	8,20	mm
CO-E-003	1		20/01/1992 00:00:00	7,60	mm
CO-E-003	1		18/02/1992 00:00:00	7,70	mm
CO-E-003	1		12/03/1992 00:00:00	8,40	mm
CO-E-003	1		16/03/1992 00:00:00	8,30	mm
CO-E-003	1		20/04/1992 00:00:00	9,20	mm
CO-E-003	1		18/05/1992 00:00:00	8,90	mm
CO-E-003	1		15/06/1992 00:00:00	9,60	mm
CO-E-003	1		08/07/1992 00:00:00	10,60	mm
CO-E-003	1		20/07/1992 00:00:00	11,20	mm
CO-E-003	1		18/08/1992 00:00:00	11,20	mm
CO-E-003	1		21/09/1992 00:00:00	11	mm
CO-E-003	1		19/10/1992 00:00:00	10,40	mm
CO-E-003	1		16/11/1992 00:00:00	9,70	mm
CO-E-003	1		14/12/1992 14:10:00	8,70	mm
CO-E-003	1		18/01/1993 14:15:00	8,30	mm
CO-E-003	1		16/02/1993 00:00:00	8,60	mm
CO-E-003	1		16/03/1993 00:00:00	8,60	mm
CO-E-003	1		19/04/1993 00:00:00	9,40	mm
CO-E-003	1		17/05/1993 00:00:00	10,20	mm
CO-E-003	1		21/06/1993 00:00:00	10,80	mm
CO-E-003	1		20/07/1993 00:00:00	11	mm
CO-E-003	1		17/08/1993 00:00:00	11,50	mm
CO-E-003	1		20/09/1993 00:00:00	11,10	mm
CO-E-003	1		18/10/1993 00:00:00	10,50	mm
CO-E-003	1		15/11/1993 00:00:00	9,80	mm
CO-E-003	1		13/12/1993 00:00:00	8,80	mm
CO-E-003	1		17/01/1994 00:00:00	8,30	mm
CO-E-003	1		21/02/1994 00:00:00	8,60	mm
CO-E-003	1		21/03/1994 00:00:00	9,20	mm
CO-E-003	1		18/04/1994 00:00:00	9,60	mm
CO-E-003	1		16/05/1994 00:00:00	10,50	mm
CO-E-003	1		20/06/1994 00:00:00	10,50	mm
CO-E-003	1		18/07/1994 00:00:00	11,50	mm
CO-E-003	1		15/08/1994 00:00:00	11,50	mm
CO-E-003	1		19/09/1994 00:00:00	11,10	mm
CO-E-003	1		17/10/1994 00:00:00	10,50	mm
CO-E-003	1		21/11/1994 00:00:00	9,90	mm
CO-E-003	1		12/12/1994 00:00:00	9,10	mm
CO-E-003	1		16/01/1995 00:00:00	8,80	mm
CO-E-003	1		20/02/1995 00:00:00	8,70	mm
CO-E-003	1		20/03/1995 00:00:00	9,40	mm
CO-E-003	1		17/04/1995 00:00:00	10,20	mm
CO-E-003	1		16/05/1995 00:00:00	10,50	mm
CO-E-003	1		19/06/1995 00:00:00	11,20	mm
CO-E-003	1		17/07/1995 00:00:00	11,30	mm
CO-E-003	1		14/08/1995 00:00:00	11,20	mm
CO-E-003	1		18/09/1995 00:00:00	11,20	mm
CO-E-003	1		16/10/1995 00:00:00	11,50	mm
CO-E-003	1		20/11/1995 00:00:00	9,90	mm
CO-E-003	1		11/12/1995 00:00:00	9,60	mm
CO-E-003	1		16/01/1996 00:00:00	8,60	mm
CO-E-003	1		12/02/1996 00:00:00	9,10	mm
CO-E-003	1		18/03/1996 00:00:00	9,50	mm
CO-E-003	1		22/04/1996 00:00:00	10,30	mm
CO-E-003	1		21/05/1996 00:00:00	10,70	mm
CO-E-003	1		17/06/1996 00:00:00	11,40	mm
CO-E-003	1		16/07/1996 00:00:00	12,40	mm
CO-E-003	1		23/07/1996 00:00:00	12,20	mm
CO-E-003	1		12/08/1996 00:00:00	12,20	mm
CO-E-003	1		20/08/1996 00:00:00	12,10	mm
CO-E-003	1		16/09/1996 14:20:00	12,40	mm
CO-E-003	1		22/10/1996 00:00:00	11,80	mm
CO-E-003	1		18/11/1996 00:00:00	10,80	mm
CO-E-003	1		16/12/1996 00:00:00	10,10	mm
CO-E-003	1		20/01/1997 14:00:00	9,30	mm
CO-E-003	1		24/02/1997 00:00:00	9,20	mm
CO-E-003	1		17/03/1997 14:25:00	9,50	mm
CO-E-003	1		22/04/1997 14:20:00	10,60	mm
CO-E-003	1		19/05/1997 14:25:00	11	mm
CO-E-003	1		23/06/1997 14:15:00	11,50	mm
CO-E-003	1		21/07/1997 00:00:00	11,60	mm
CO-E-003	1		18/08/1997 00:00:00	12,30	mm
CO-E-003	1		22/09/1997 00:00:00	12,10	mm
CO-E-003	1		20/10/1997 00:00:00	11,30	mm
CO-E-003	1		24/11/1997 00:00:00	10,80	mm
CO-E-003	1		09/12/1997 00:00:00	9,90	mm
CO-E-003	1		19/01/1998 13:55:00	9	mm
CO-E-003	1		16/02/1998 00:00:00	9,50	mm
CO-E-003	1		23/03/1998 00:00:00	9,70	mm
CO-E-003	1		22/04/1998 00:00:00	10,60	mm
CO-E-003	1		18/05/1998 00:00:00	11,20	mm
CO-E-003	1		22/06/1998 14:35:00	11,80	mm
CO-E-003	1		20/07/1998 00:00:00	12,30	mm
CO-E-003	1		17/08/1998 00:00:00	12,30	mm
CO-E-003	1		21/09/1998 00:00:00	12,70	mm
CO-E-003	1		19/10/1998 00:00:00	12,20	mm
CO-E-003	1		23/11/1998 00:00:00	11	mm
CO-E-003	1		14/12/1998 00:00:00	9,90	mm
CO-E-003	1		19/01/1999 00:00:00	9,60	mm
CO-E-003	1		23/02/1999 00:00:00	9,70	mm
CO-E-003	1		16/03/1999 14:24:00	10	mm
CO-E-003	1		22/03/1999 00:00:00	10,10	mm
CO-E-003	1		19/04/1999 00:00:00	10,80	mm
CO-E-003	1		17/05/1999 00:00:00	11,50	mm
CO-E-003	1		21/06/1999 00:00:00	12,30	mm
CO-E-003	1		13/07/1999 14:30:00	12,70	mm
CO-E-003	1		23/08/1999 00:00:00	13	mm
CO-E-003	1		20/09/1999 00:00:00	12,20	mm
CO-E-003	1		25/10/1999 00:00:00	11,50	mm
CO-E-003	1		22/11/1999 00:00:00	10,90	mm
CO-E-003	1		14/12/1999 00:00:00	9,90	mm
CO-E-003	1		04/01/2000 00:00:00	8,70	mm
CO-E-003	1		25/01/2000 00:00:00	8,70	mm
CO-E-003	1		22/02/2000 00:00:00	9,70	mm
CO-E-003	1		21/03/2000 00:00:00	9,90	mm
CO-E-003	1		17/04/2000 14:30:00	10,50	mm
CO-E-003	1		22/05/2000 00:00:00	11,50	mm
CO-E-003	1		19/06/2000 00:00:00	11,70	mm
CO-E-003	1		14/07/2000 00:00:00	13,20	mm
CO-E-003	1		24/07/2000 00:00:00	13,60	mm
CO-E-003	1		21/08/2000 00:00:00	13	mm
CO-E-003	1		18/09/2000 00:00:00	13,30	mm
CO-E-003	1		23/10/2000 00:00:00	12,20	mm
CO-E-003	1		20/11/2000 00:00:00	11,70	mm
CO-E-003	1		18/12/2000 00:00:00	10,50	mm
CO-E-003	1		22/01/2001 00:00:00	10,30	mm
CO-E-003	1		19/02/2001 00:00:00	10,10	mm
CO-E-003	1		19/03/2001 00:00:00	10	mm
CO-E-003	1		24/04/2001 00:00:00	10,80	mm
CO-E-003	1		21/05/2001 00:00:00	11,50	mm
CO-E-003	1		18/06/2001 00:00:00	11,60	mm
CO-E-003	1		23/07/2001 00:00:00	12,30	mm
CO-E-003	1		20/08/2001 00:00:00	12,20	mm
CO-E-003	1		17/09/2001 00:00:00	12	mm
CO-E-003	1		22/10/2001 00:00:00	12	mm
CO-E-003	1		19/11/2001 00:00:00	11	mm
CO-E-003	1		17/12/2001 00:00:00	10,10	mm
CO-E-003	1		22/01/2002 00:00:00	9,70	mm
CO-E-003	1		18/02/2002 00:00:00	10,30	mm
CO-E-003	1		18/03/2002 00:00:00	9,80	mm
CO-E-003	1		23/04/2002 00:00:00	10,20	mm
CO-E-003	1		20/05/2002 00:00:00	11,20	mm
CO-E-003	1		17/06/2002 12:30:00	11,30	mm
CO-E-003	1		22/07/2002 00:00:00	12,60	mm
CO-E-003	1		19/08/2002 00:00:00	12,50	mm
CO-E-003	1		23/09/2002 00:00:00	12,80	mm
CO-E-003	1		21/10/2002 00:00:00	12,30	mm
CO-E-003	1		19/11/2002 00:00:00	11,80	mm
CO-E-003	1		17/12/2002 00:00:00	10,80	mm
CO-E-003	1		20/01/2003 00:00:00	10,10	mm
CO-E-003	1		24/02/2003 00:00:00	10,40	mm
CO-E-003	1		17/03/2003 00:00:00	10,70	mm
CO-E-003	1		24/03/2003 00:00:00	10,80	mm
CO-E-003	1		22/04/2003 00:00:00	12,20	mm
CO-E-003	1		19/05/2003 00:00:00	12,10	mm
CO-E-003	1		16/06/2003 00:00:00	12,40	mm
CO-E-003	1		21/07/2003 00:00:00	13,10	mm
CO-E-003	1		18/08/2003 00:00:00	13,80	mm
CO-E-003	1		28/08/2003 00:00:00	14,10	mm
CO-E-003	1		15/09/2003 00:00:00	13,80	mm
CO-E-003	1		20/10/2003 00:00:00	13	mm
CO-E-003	1		17/11/2003 00:00:00	11,90	mm
CO-E-003	1		15/12/2003 00:00:00	11,60	mm
CO-E-003	1		19/01/2004 00:00:00	10,40	mm
CO-E-003	1		17/02/2004 00:00:00	10,50	mm
CO-E-003	1		16/03/2004 00:00:00	10,90	mm
CO-E-003	1		19/04/2004 00:00:00	11,10	mm
CO-E-003	1		18/05/2004 00:00:00	12,60	mm
CO-E-003	1		21/06/2004 00:00:00	13	mm
CO-E-003	1		20/07/2004 00:00:00	13,30	mm
CO-E-003	1		17/08/2004 00:00:00	13,70	mm
CO-E-003	1		08/09/2004 00:00:00	13,10	mm
CO-E-003	1		21/09/2004 00:00:00	13,30	mm
CO-E-003	1		19/10/2004 00:00:00	12,90	mm
CO-E-003	1		15/11/2004 00:00:00	12,50	mm
CO-E-003	1		13/12/2004 00:00:00	11,50	mm
CO-E-003	1		17/01/2005 00:00:00	10,60	mm
CO-E-003	1		21/02/2005 00:00:00	10,40	mm
CO-E-003	1		21/03/2005 00:00:00	10,70	mm
CO-E-003	1		18/04/2005 00:00:00	11,40	mm
CO-E-003	1		17/05/2005 00:00:00	11,70	mm
CO-E-003	1		21/06/2005 00:00:00	12,70	mm
CO-E-003	1		19/07/2005 00:00:00	13,50	mm
CO-E-003	1		15/08/2005 00:00:00	14	mm
CO-E-003	1		19/09/2005 00:00:00	14,40	mm
CO-E-003	1		17/10/2005 00:00:00	13,50	mm
CO-E-003	1		22/11/2005 00:00:00	12,30	mm
CO-E-003	1		16/12/2005 00:00:00	11,40	mm
CO-E-003	1		16/01/2006 00:00:00	10,60	mm
CO-E-003	1		21/02/2006 00:00:00	10,70	mm
CO-E-003	1		20/03/2006 00:00:00	11,40	mm
CO-E-003	1		18/04/2006 00:00:00	12,20	mm
CO-E-003	1		17/05/2006 00:00:00	13,10	mm
CO-E-003	1		20/06/2006 00:00:00	13	mm
CO-E-003	1		18/07/2006 00:00:00	13,30	mm
CO-E-003	1		22/08/2006 00:00:00	13,50	mm
CO-E-003	1		18/09/2006 00:00:00	13,70	mm
CO-E-003	1		16/10/2006 00:00:00	13,20	mm
CO-E-003	1		20/11/2006 00:00:00	12,50	mm
CO-E-003	1		11/12/2006 00:00:00	11,70	mm
CO-E-003	1		16/01/2007 00:00:00	10,90	mm
CO-E-003	1		13/02/2007 00:00:00	10,90	mm
CO-E-003	1		19/03/2007 00:00:00	11,50	mm
CO-E-003	1		16/04/2007 00:00:00	12,20	mm
CO-E-003	1		21/05/2007 00:00:00	13,30	mm
CO-E-003	1		18/06/2007 00:00:00	13,40	mm
CO-E-003	1		17/07/2007 00:00:00	14,10	mm
CO-E-003	1		20/08/2007 00:00:00	14,40	mm
CO-E-003	1		17/09/2007 00:00:00	13,40	mm
CO-E-003	1		15/10/2007 00:00:00	13,10	mm
CO-E-003	1		19/11/2007 00:00:00	12,80	mm
CO-E-003	1		11/12/2007 00:00:00	11,20	mm
CO-E-003	1		15/01/2008 00:00:00	10,80	mm
CO-E-003	1		19/02/2008 00:00:00	10,60	mm
CO-E-003	1		10/03/2008 00:00:00	11,10	mm
CO-E-003	1		22/04/2008 00:00:00	12,50	mm
CO-E-003	1		19/05/2008 00:00:00	13,20	mm
CO-E-003	1		16/06/2008 00:00:00	13,90	mm
CO-E-003	1		21/07/2008 00:00:00	14,10	mm
CO-E-003	1		18/08/2008 00:00:00	14,10	mm
CO-E-003	1		15/09/2008 00:00:00	14,50	mm
CO-E-003	1		20/10/2008 00:00:00	13,60	mm
CO-E-003	1		17/11/2008 00:00:00	13,40	mm
CO-E-003	1		10/12/2008 00:00:00	12,20	mm
CO-E-003	1		20/01/2009 00:00:00	11,30	mm
CO-E-003	1		16/02/2009 00:00:00	11,30	mm
CO-E-003	1		17/03/2009 00:00:00	11,90	mm
CO-E-003	1		14/04/2009 00:00:00	12,70	mm
CO-E-003	1		19/05/2009 00:00:00	13,50	mm
CO-E-003	1		15/06/2009 00:00:00	14	mm
CO-E-003	1		13/07/2009 00:00:00	14,60	mm
CO-E-003	1		10/08/2009 00:00:00	14,60	mm
CO-E-003	1		11/09/2009 00:00:00	14,90	mm
CO-E-003	1		13/10/2009 00:00:00	14,50	mm
CO-E-003	1		09/11/2009 00:00:00	13,20	mm
CO-E-003	1		09/12/2009 00:00:00	12,60	mm
CO-E-003	1		11/01/2010 00:00:00	11,60	mm
CO-E-003	1		08/02/2010 00:00:00	11	mm
